2231.9	0.00049040								
2231.2	0.00040478								
2230.6	0.00030623								
2229.9	0.00019770								
2229.2	8.2344e-05								
2228.6	-3.6563e-05								
2227.9	-0.00015575								
2227.2	-0.00027200								
2226.6	-0.00038226								
2225.9	-0.00048373								
2225.2	-0.00057391								
2224.6	-0.00065066								
2223.9	-0.00071226								
2223.2	-0.00075747								
2222.6	-0.00078547								
2221.9	-0.00079596								
2221.2	-0.00078908								
2220.6	-0.00076542								
2219.9	-0.00072598								
2219.3	-0.00067215								
2218.6	-0.00060558								
2217.9	-0.00052823								
2217.3	-0.00044219								
2216.6	-0.00034970								
2215.9	-0.00025303								
2215.3	-0.00015445								
2214.6	-5.6110e-05								
2213.9	3.9937e-05								
2213.3	0.00013187								
2212.6	0.00021808								
2211.9	0.00029724								
2211.3	0.00036828								
2210.6	0.00043047								
2210.0	0.00048335								
2209.3	0.00052678								
2208.6	0.00056089								
2207.9	0.00058604								
2207.3	0.00060287								
2206.6	0.00061214								
2206.0	0.00061481								
2205.3	0.00061193								
2204.6	0.00060460								
2204.0	0.00059398								
2203.3	0.00058118								
2202.6	0.00056728								
2202.0	0.00055329								
2201.3	0.00054011								
2200.6	0.00052851								
2200.0	0.00051915								
2199.3	0.00051254								
2198.6	0.00050905								
2198.0	0.00050892								
2197.3	0.00051227								
2196.7	0.00051909								
2196.0	0.00052931								
2195.3	0.00054276								
2194.7	0.00055922								
2194.0	0.00057843								
2193.3	0.00060012								
2192.7	0.00062401								
2192.0	0.00064982								
2191.3	0.00067731								
2190.7	0.00070625								
2190.0	0.00073646								
2189.3	0.00076776								
2188.7	0.00080004								
2188.0	0.00083317								
2187.3	0.00086705								
2186.7	0.00090159								
2186.0	0.00093669								
2185.4	0.00097220								
2184.7	0.0010100								
2184.0	0.0010400								
2183.4	0.0010800								
2182.7	0.0011100								
2182.0	0.0011500								
2181.4	0.0011800								
2180.7	0.0012100								
2180.0	0.0012400								
2179.4	0.0012700								
2178.7	0.0012900								
2178.0	0.0013100								
2177.4	0.0013300								
2176.7	0.0013400								
2176.1	0.0013500								
2175.4	0.0013500								
2174.7	0.0013400								
2174.1	0.0013300								
2173.4	0.0013100								
2172.7	0.0012900								
2172.1	0.0012600								
2171.4	0.0012300								
2170.7	0.0011900								
2170.1	0.0011500								
2169.4	0.0011100								
2168.7	0.0010600								
2168.1	0.0010100								
2167.4	0.00096119								
2166.7	0.00090990								
2166.1	0.00085871								
2165.4	0.00080825								
2164.8	0.00075903								
2164.1	0.00071148								
2163.4	0.00066588								
2162.8	0.00062239								
2162.1	0.00058102								
2161.4	0.00054166								
2160.8	0.00050405								
2160.1	0.00046781								
2159.4	0.00043246								
2158.8	0.00039744								
2158.1	0.00036213								
2157.4	0.00032589								
2156.8	0.00028810								
2156.1	0.00024817								
2155.5	0.00020559								
2154.8	0.00015997								
2154.1	0.00011103								
2153.5	5.8684e-05								
2152.8	3.0095e-06								
2152.1	-5.5716e-05								
2151.5	-0.00011702								
2150.8	-0.00018023								
2150.1	-0.00024449								
2149.5	-0.00030876								
2148.8	-0.00037185								
2148.1	-0.00043248								
2147.5	-0.00048927								
2146.8	-0.00054081								
2146.1	-0.00058570								
2145.5	-0.00062259								
2144.8	-0.00065025								
2144.1	-0.00066759								
2143.5	-0.00067371								
2142.8	-0.00066794								
2142.2	-0.00064989								
2141.5	-0.00061945								
2140.8	-0.00057680								
2140.2	-0.00052246								
2139.5	-0.00045725								
2138.8	-0.00038227								
2138.2	-0.00029893								
2137.5	-0.00020883								
2136.8	-0.00011384								
2136.2	-1.5922e-05								
2135.5	8.2815e-05								
2134.8	0.00018025								
2134.2	0.00027426								
2133.5	0.00036280								
2132.8	0.00044397								
2132.2	0.00051606								
2131.5	0.00057761								
2130.9	0.00062743								
2130.2	0.00066468								
2129.5	0.00068884								
2128.9	0.00069978								
2128.2	0.00069771								
2127.5	0.00068323								
2126.9	0.00065727								
2126.2	0.00062105								
2125.5	0.00057610								
2124.9	0.00052414								
2124.2	0.00046707								
2123.5	0.00040689								
2122.9	0.00034565								
2122.2	0.00028537								
2121.6	0.00022798								
2120.9	0.00017524								
2120.2	0.00012871								
2119.6	8.9701e-05								
2118.9	5.9190e-05								
2118.2	3.7834e-05								
2117.6	2.5923e-05								
2116.9	2.3377e-05								
2116.2	2.9755e-05								
2115.6	4.4260e-05								
2114.9	6.5758e-05								
2114.2	9.2841e-05								
2113.6	0.00012385								
2112.9	0.00015694								
2112.2	0.00019013								
2111.6	0.00022141								
2110.9	0.00024875								
2110.2	0.00027020								
2109.6	0.00028397								
2108.9	0.00028846								
2108.3	0.00028236								
2107.6	0.00026464								
2106.9	0.00023465								
2106.3	0.00019209								
2105.6	0.00013709								
2104.9	7.0157e-05								
2104.3	-7.8146e-06								
2103.6	-9.5555e-05								
2102.9	-0.00019145								
2102.3	-0.00029361								
2101.6	-0.00039989								
2100.9	-0.00050798								
2100.3	-0.00061543								
2099.6	-0.00071978								
2099.0	-0.00081859								
2098.3	-0.00090950								
2097.6	-0.00099033								
2097.0	-0.0010600								
2096.3	-0.0011100								
2095.6	-0.0011500								
2095.0	-0.0011800								
2094.3	-0.0011900								
2093.6	-0.0011800								
2093.0	-0.0011500								
2092.3	-0.0011100								
2091.6	-0.0010600								
2091.0	-0.00098694								
2090.3	-0.00090691								
2089.6	-0.00081750								
2089.0	-0.00072092								
2088.3	-0.00061953								
2087.7	-0.00051573								
2087.0	-0.00041194								
2086.3	-0.00031052								
2085.7	-0.00021370								
2085.0	-0.00012350								
2084.3	-4.1704e-05								
2083.7	3.0165e-05								
2083.0	9.0950e-05								
2082.3	0.00013981								
2081.7	0.00017628								
2081.0	0.00020026								
2080.3	0.00021201								
2079.7	0.00021212								
2079.0	0.00020150								
2078.4	0.00018133								
2077.7	0.00015301								
2077.0	0.00011813								
2076.3	7.8394e-05								
2075.7	3.5568e-05								
